Date,Tweet,Username,Url
2022-11-01 07:10:53+00:00,"Can I strongly suggest no one decides to try @ThreeUK network. Signed up, signal was terrible at work so returned and now waiting over a month for refund despite several attempts to resolve @ThreeUKSupport",engrfc,https://twitter.com/engrfc/status/1587341392191406080
2022-10-31 23:17:04+00:00,@ratherbeapear @asda_mobile @ThreeUK 👏👏👏,FrankChickens_,https://twitter.com/FrankChickens_/status/1587222149735006209
2022-10-31 23:15:48+00:00,@FrankChickens_ @asda_mobile @ThreeUK Screw @ThreeUK !,ratherbeapear,https://twitter.com/ratherbeapear/status/1587221832259850246
2022-10-31 23:09:42+00:00,"@ThreeUK  Your Wireless  Internet is gash Netflix  amazonprime &amp; Disney+ frequently  dropping out &amp; buffering The as 52 you recommended is even worse Unable to make outgoing calls without breaking up, no way I can run a small business As soon my contract finishes with you so am i",rick_bendo,https://twitter.com/rick_bendo/status/1587220297861795842
2022-10-31 23:04:34+00:00,@nigelwalsh @theboyg @EE @VodafoneUK @virginmedia @O2 @Honest_Mobile_ @ThreeUK Driver error that one me thinks!,TheAndyYeoman,https://twitter.com/TheAndyYeoman/status/1587219004610969604
2022-10-31 22:53:23+00:00,"Moved to @asda_mobile 

@ThreeUK blocked my line for some reason. 

Phoned them multiple times to get it sorted but weren't interested in doing anything about it.

@asda_mobile have a data-free tariff for £4 pm so went with them.

@ThreeUK couldn't care less about their customers",FrankChickens_,https://twitter.com/FrankChickens_/status/1587216192107937793
2022-10-31 22:24:47+00:00,@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Shit line up,Magichat72,https://twitter.com/Magichat72/status/1587208994636144645
2022-10-31 21:54:29+00:00,@ThreeUK @SMARTYMobileUK you can tell it's Halloween! My service is a ghost! in the Sheffield area has been abysmal. it's been almost 3 days since losing the usual 5G/4G service I get. It's H+barely mobile/WiFi settings are correct. no service at all downstairs in the house.👀 https://t.co/KQKRUhuyWh,ohsodexy2,https://twitter.com/ohsodexy2/status/1587201366174437377
2022-10-31 21:31:24+00:00,"@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Oooh, awesome news that @mikasounds will play a UK festival, he hasn't done that for years! 😍 And on the same day as @robbiewilliams and Blondie too, that's really tempting! I'll probably focus on Mika's headline shows, but those who are going on Sunday are in for a treat! 😍",mellodymusic_,https://twitter.com/mellodymusic_/status/1587195558892109825
2022-10-31 21:21:55+00:00,@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Used to be a cracking festival. I’d go home after Friday with this line up.,BumfacePeter,https://twitter.com/BumfacePeter/status/1587193171473219586
2022-10-31 21:05:38+00:00,@ThreeUK very disappointed that you couldn't match the price of @VodafoneGroup £43 for you or I leave to a different network for almost £10 cheaper offered different deal completely to what I asked #noloyalty https://t.co/wmQxUYFtr8,streaky64,https://twitter.com/streaky64/status/1587189072832897025
2022-10-31 21:01:54+00:00,@frankensteirer @ThreeUK @welovepulp @LatitudeFest @TRNSMTfest Three is just awful mate I’m cancelling my contract and going to virgin on the 4th can’t wait. The two months I was with them was the worst two months of internet I’ve ever experienced. I’d often use my phone as a hotspot as it was a better connection,davey_2k8,https://twitter.com/davey_2k8/status/1587188133220737025
2022-10-31 20:36:24+00:00,“Don’t burry your head in the sand” hahhaha worst scam ever @ThreeUK #threescam #threeukscam #scam https://t.co/QEtiQgo2Cg,SarahBarlondo,https://twitter.com/SarahBarlondo/status/1587181716158009346
2022-10-31 20:07:37+00:00,@jacksamthompson @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK @BookMoreWomen 100% agree! There are so many amazingly talented women in the current music scene and so few of them play IOW. Same old stuff year in year out!,AndrewVulpes,https://twitter.com/AndrewVulpes/status/1587174473236729857
2022-10-31 19:43:38+00:00,"@fonehouse hi there, I’ve just upgraded my phone, I’m still on @ThreeUK and it says “Sim not supported”.

Please can you help?",CatTPeters,https://twitter.com/CatTPeters/status/1587168436240646144
2022-10-31 19:05:35+00:00,@IsleOfWightFest @BritsPieces @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Who's George The Chemical?!,ramplinpaul,https://twitter.com/ramplinpaul/status/1587158864088145920
2022-10-31 18:56:04+00:00,@ThreeUK your network is pants - text msg waiting 20 mins for a connection,davidwolfe58,https://twitter.com/davidwolfe58/status/1587156468368809985
2022-10-31 18:43:31+00:00,@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK @LeeseSteve @StevehuntHunt what a great lineup!,benmurray95,https://twitter.com/benmurray95/status/1587153309483278340
2022-10-31 18:38:54+00:00,"@ThreeUK guys, I turned off my router the other day to go on holiday and since I’ve turned it back on the service has been so hit and miss. Any ideas??",Thebeefyone2,https://twitter.com/Thebeefyone2/status/1587152149036896257
2022-10-31 17:58:52+00:00,@ThreeUK in your Gravlax ad is there a reason why you stereotype northerners as simple?? I’ll be writing a letter of complaint…,TheWhistler16,https://twitter.com/TheWhistler16/status/1587142074645860352
2022-10-31 17:45:55+00:00,@ThreeUK Am I able to transfer my Pay Monthly physical SIM card into an eSIM? If so then what is the process and how to order one?,FaranAh55565254,https://twitter.com/FaranAh55565254/status/1587138813347958789
2022-10-31 17:40:16+00:00,@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Blondie is the only act worth going for.,Stevefrankjohn,https://twitter.com/Stevefrankjohn/status/1587137391130730497
2022-10-31 17:37:43+00:00,@IsleOfWightFest @BlondieOfficial @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK https://t.co/LQzvFIwNG7,HWeggerton,https://twitter.com/HWeggerton/status/1587136751776194560
2022-10-31 16:56:08+00:00,"@ThreeUK is the worst possible phone company I’ve ever came across. In September my bill was to be £0 for the issues I had in august and they charged me full price. YET AGAIN they have taken the full £56 out of my account today, I am actually so sick of #threeuk you’re a disgrace",GaryDuffy4991,https://twitter.com/GaryDuffy4991/status/1587126287390457863
2022-10-31 16:41:40+00:00,"@CoolAir_UK @ThreeUKSupport @FedEx @ThreeUK 100%! That will be why three are cheaper than everyone else, I blame myself in a way cos I always live by the saying “u get what u pay for” I’ve learned my lesson and now with @EE and customer service is fantastic",BazRichardson84,https://twitter.com/BazRichardson84/status/1587122645329481728
2022-10-31 16:37:34+00:00,@RachelBadlose @ThreeUK Why not text this guy on Instagram MacDonald his one of the cyber tech support engineers he helped me with similar issue like this....... Very fast and reliable,frank22946307,https://twitter.com/frank22946307/status/1587121613140623360
2022-10-31 16:29:02+00:00,@ThreeUK Coverage and speed is shite!,terrygparrott,https://twitter.com/terrygparrott/status/1587119463832293376
2022-10-31 16:26:45+00:00,@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK I love @pulp I love @ChemBros .....but was hoping to see a fierce female headliner. There's plenty of them out there! ❤️,sammyclaire2020,https://twitter.com/sammyclaire2020/status/1587118890928275456
2022-10-31 16:24:25+00:00,"@Harriso84651147 @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Thanks mate , yeah not gonna bother . Gonna get my neighbours goat to suck my eyes out instead 👍🏻",sarley73,https://twitter.com/sarley73/status/1587118305407799298
2022-10-31 16:01:01+00:00,"@CoolAir_UK @ThreeUKSupport @FedEx Well hope u get it sorted but @ThreeUK couldn’t careless, their customer service is horrendous, I had a member of the three team close my accounts as he told me I had “gone bankrupt” never been bankrupt in my life and never would! They then refused to log my complaint",BazRichardson84,https://twitter.com/BazRichardson84/status/1587112415430311936
2022-10-31 15:43:19+00:00,@Matt_turner141 @PFCEllis @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Friday and Saturday tho 😍,pfc_chris49,https://twitter.com/pfc_chris49/status/1587107961595363328
2022-10-31 15:38:07+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Get the fuck outta my club!,Daniel26653535,https://twitter.com/Daniel26653535/status/1587106650262994944
2022-10-31 15:38:00+00:00,@suttjustlfc2 @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Aphex Twin at 2am yes please.  This seems like safe MoR wank to me.,Creepy_jesu5,https://twitter.com/Creepy_jesu5/status/1587106623755096066
2022-10-31 15:35:36+00:00,@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK The - this is what we could afford while making lots of profit - festival.  No Foo Fighters or Stormzy to name but a few.,Creepy_jesu5,https://twitter.com/Creepy_jesu5/status/1587106018516951040
2022-10-31 15:28:37+00:00,Hey @ThreeUK @ThreeUKSupport In reference to the 5G hub from ZTE [the latest one] what's the maximum coverage area? In a wide open space? [Like a warehouse] not looking for an exact number. Just an estimate. Thank you,thisisjmx,https://twitter.com/thisisjmx/status/1587104260491182080
2022-10-31 15:24:18+00:00,"@hkmortgagesltd @ThreeUK @ThreeUKSupport Hi, thank you for bringing this to our attention. We are very sorry to read this as it reflects in no way the quality of service we aim to provide. Please contact us by DM in order to assist you to be connected with the relevant unit in your country which can handle your case",DPDgroup_news,https://twitter.com/DPDgroup_news/status/1587103175953338368
2022-10-31 14:45:16+00:00,@TRNSMTfest @ThreeUK @george_ezra Great thanks. Someone might want to tell him that. 😂😂,CanningNat,https://twitter.com/CanningNat/status/1587093350007640067
2022-10-31 14:39:21+00:00,@ThreeUK @ThreeUKSupport absolutely shocking customer service. Handset stolen by @DPDgroup_news 4 weeks ago and still nothing. #DPD #threeuk no member of staff have a clue,hkmortgagesltd,https://twitter.com/hkmortgagesltd/status/1587091864540397573
2022-10-31 14:33:53+00:00,@daddyanddumbell @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK @JohnGiddings01 Right Sheffield contingent pal Pulp Human League and the Reytons 👍,suttjustlfc2,https://twitter.com/suttjustlfc2/status/1587090486510108674
2022-10-31 14:33:47+00:00,@m0rjc @ThreeUK Scam. I've had them and I aint on 3 net,GM2UWX,https://twitter.com/GM2UWX/status/1587090463726735360
2022-10-31 14:25:23+00:00,@suttjustlfc2 @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK @JohnGiddings01 At least reytons are on pal 👌,daddyanddumbell,https://twitter.com/daddyanddumbell/status/1587088346580488192
2022-10-31 14:16:57+00:00,@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Some odd ones in there (ndubz and sugababes!) but pulp and courteeners should be great. Plus hopefully more good ones tba. Any chance of @isaac_gracie ?! 🙏,Katifer_5,https://twitter.com/Katifer_5/status/1587086226670161920
2022-10-31 14:11:28+00:00,@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK N-Dubz? Bloody hell Giddings how did you let this great festival fall so low!?,ash_drouet,https://twitter.com/ash_drouet/status/1587084843891847168
2022-10-31 14:05:02+00:00,@ThurstanStHouse @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK https://t.co/l53IOJkzSc,ianfoltan,https://twitter.com/ianfoltan/status/1587083226438402048
2022-10-31 14:04:04+00:00,"@CanningNat @ThreeUK @george_ezra Hi Natalie, @george_ezra will be performing on Friday 7th July!⚡️",TRNSMTfest,https://twitter.com/TRNSMTfest/status/1587082985320452100
2022-10-31 14:03:42+00:00,@ThreeUK So why am I only getting this? https://t.co/CYyj81kYhM,spa3010,https://twitter.com/spa3010/status/1587082889807773696
2022-10-31 14:02:11+00:00,@ThreeUK Will it speed up my network connection?,spa3010,https://twitter.com/spa3010/status/1587082511456342019
2022-10-31 14:01:43+00:00,@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Looks like quite a good line up,WobbleBoxers,https://twitter.com/WobbleBoxers/status/1587082390165389313
2022-10-31 14:00:31+00:00,"@ThreeUK So why am I only getting this? c.10 meg these days is ridiculously low and streaming is haphazard at best, much improvement needed. https://t.co/4qIpCsSk2l",spa3010,https://twitter.com/spa3010/status/1587082088477609984
2022-10-31 13:56:14+00:00,@ThurstanStHouse @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK After Ezra Brothers 👍,king_monkey911,https://twitter.com/king_monkey911/status/1587081011816546309
2022-10-31 13:53:33+00:00,@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK @ndubz https://t.co/IWKBAeoi26,Tulisa_Fans_,https://twitter.com/Tulisa_Fans_/status/1587080335858323459
2022-10-31 13:49:03+00:00,@IsleOfWightFest @onedxlm @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK A great legend like Niall could not miss 💞💞 @NiallOfficial 😘 https://t.co/v2TEQ6msLj,Rosy28156,https://twitter.com/Rosy28156/status/1587079203932995584
2022-10-31 13:43:50+00:00,@ThreeUK Sms isn't much use when you've no phone signal and have to reply on WiFi to do anything,liamnorris1001,https://twitter.com/liamnorris1001/status/1587077890969042951
2022-10-31 13:33:20+00:00,@RootOz71 @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK 😂,NemoChappell,https://twitter.com/NemoChappell/status/1587075250952486914
2022-10-31 13:32:32+00:00,"@ThreeUK when isn't there network issues or work going on? You'd think that standing on royal Ave, Belfast you'd be able to make a call. And thisbisnt exaclty a one off, it's every, single day. https://t.co/9bBkrN0BLs",liamnorris1001,https://twitter.com/liamnorris1001/status/1587075046387974148
2022-10-31 13:27:57+00:00,@NemoChappell @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Plus they’ve got a roof if it rains 😆,RootOz71,https://twitter.com/RootOz71/status/1587073895831576576
2022-10-31 13:23:15+00:00,"@NemoChappell @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Ah never used river stage. 👍 one to watch. Big top yes. I did enjoy main stage most in ‘21 (and learned to also keep mind open) but none of that matters. We are brand new fans of the Snuts, Rolla, Spangled, Fitzroy Holt. Like proper fans. Secret treasure troves!",RootOz71,https://twitter.com/RootOz71/status/1587072712882667525
2022-10-31 13:17:21+00:00,"@ThreeUK why are you not accepting UK Biometric Residence Permit cards as photo ID to get a replacement sim? They’re issued by the UK govt, and not everyone has a passport and driver’s license",MisraSonali,https://twitter.com/MisraSonali/status/1587071225452531716
2022-10-31 13:16:09+00:00,@RootOz71 @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK The River Stage is really good and the Big Top.  Those along with the This Feeling stage is where we mostly we were at.  Only went to main stage 4 times,NemoChappell,https://twitter.com/NemoChappell/status/1587070925215776768
2022-10-31 13:15:03+00:00,"@NemoChappell @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK In fact if you’re not a massive fan of the headliners, takes away the clash dilemma even more. Nima we loved this feeling but totally under used other stages. Gonna see more this time.",RootOz71,https://twitter.com/RootOz71/status/1587070649847119874
2022-10-31 13:09:46+00:00,"@suttjustlfc2 @Smithy79470355 @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Agree 2021 main stage and big top was superb. Liam, primal scream, snow patrol, Duran, James, Tom jones and more. 😐
BUT we’ve discovered new bands at This Feeling tent and become proper new fans. Think this one will be small stage time for us.",RootOz71,https://twitter.com/RootOz71/status/1587069317375528960
2022-10-31 13:06:55+00:00,@RootOz71 @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Kindred spirit 😍,NemoChappell,https://twitter.com/NemoChappell/status/1587068599826583555
2022-10-31 13:06:31+00:00,@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK What I’ve realised from going here is the headliners are only one part of it. I’ve found AMAZING new bands at smaller stages.,RootOz71,https://twitter.com/RootOz71/status/1587068500413128704
2022-10-31 13:05:54+00:00,@IAmMikeAlbert @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK SSDD,trevorhindson,https://twitter.com/trevorhindson/status/1587068345714606081
2022-10-31 12:58:41+00:00,@ThreeUK I am thinking about getting 3 mobile broadband but the web page is only offering a 4g router...but the coverage checker is saying 5g is available...I also get full 5g coverage on my phone...can you explain this please?,MarkHob94890394,https://twitter.com/MarkHob94890394/status/1587066528377315328
2022-10-31 12:58:28+00:00,@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Can't wait to see George The Chemical,ThurstanStHouse,https://twitter.com/ThurstanStHouse/status/1587066474203697153
2022-10-31 12:55:51+00:00,"@ThreeUK Yeah wait until Dean starts having problems and needs it sorting, good luck Dean but I guarantee you will be back with @EE very soon mate https://t.co/VphNTowjss",BazRichardson84,https://twitter.com/BazRichardson84/status/1587065818193469442
2022-10-31 12:52:11+00:00,"@TRNSMTfest @ThreeUK Piss poor about the under 16's ban, 6 adults who were going for the full weekend with our 14y/o daughter/neice now looking elsewhere.",craigwatson75,https://twitter.com/craigwatson75/status/1587064893353623553
2022-10-31 12:46:49+00:00,"@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Have to say this is such a great line up, know each and every one and love them all. Can’t wait!",OzelK04,https://twitter.com/OzelK04/status/1587063542443810818
2022-10-31 12:45:32+00:00,"Are @ThreeUK genuinely calling up their users trying to offer upgrades/discounts/unintelligible or are these scam calls? It was hard do understand because the VOIP system or whatever in use was noise gating badly, plus narrow bandwidth and foreign accent. So apologies if I'm rude",m0rjc,https://twitter.com/m0rjc/status/1587063219289481222
2022-10-31 12:42:18+00:00,@whatty180 @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK @JohnGiddings01 I know bet you're well jeal aren't you? 😂,suttjustlfc2,https://twitter.com/suttjustlfc2/status/1587062404839522304
2022-10-31 12:40:48+00:00,@TRNSMTfest @ThreeUK @Balado_band this year 👀 @DFConcerts,Robyn_Houston_x,https://twitter.com/Robyn_Houston_x/status/1587062028291784704
2022-10-31 12:34:32+00:00,@suttjustlfc2 @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK @JohnGiddings01 Wow. N-dubz. Enjoy🤣🤣🤣,whatty180,https://twitter.com/whatty180/status/1587060450847498242
2022-10-31 12:24:55+00:00,"@ThreeUKSupport @ThreeUK Mobile Broadband and Phone Network dropping in and out like mad over the past couple days (especially the broadband which is horrifically slow whenever connected)
Website has said there has been 'works' in my area for months now so not sure what to think",SamThomas_YT,https://twitter.com/SamThomas_YT/status/1587058030713118720
2022-10-31 12:01:31+00:00,Third time calling to get my refund sorted out after having to leave @ThreeUK as they are clearly incompetent in giving any form of customer service. 2 complaints down and still nothing. Absolute joke,RachelBadlose,https://twitter.com/RachelBadlose/status/1587052144514957313
2022-10-31 11:51:56+00:00,@simmo26773 @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Don’t go then,simon12360429,https://twitter.com/simon12360429/status/1587049732542795777
2022-10-31 11:48:56+00:00,@shc_mcr_ @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK @BookMoreWomen 🥱,jacksamthompson,https://twitter.com/jacksamthompson/status/1587048977106702336
2022-10-31 11:48:44+00:00,@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK @TheReytons on the Big Top on a Saturday 🔥 🔥,paulbrads68,https://twitter.com/paulbrads68/status/1587048926594711555
2022-10-31 11:34:13+00:00,@IsleOfWightFest @ThreeUK I’m most excited about @mikasounds !!!,helleether,https://twitter.com/helleether/status/1587045272152162305
2022-10-31 11:33:33+00:00,"@Olivia_Durrant @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Okay, I'll investigate",Harriet_Newtons,https://twitter.com/Harriet_Newtons/status/1587045106468659201
2022-10-31 11:32:40+00:00,@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK @Olivia_Durrant thoughts??,Harriet_Newtons,https://twitter.com/Harriet_Newtons/status/1587044880676700161
2022-10-31 11:32:20+00:00,@ThreeUK I really regret joining your network! Your coverage is appalling! Even when I’ve got 4G connected the amount of dropouts is shockingly bad! I really wish I wasn’t signed up to you for 24 months - that age old saying of you get what you pay for is so true!,Turnjules,https://twitter.com/Turnjules/status/1587044798418010118
2022-10-31 11:30:27+00:00,@sarley73 @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Here’s a tip my friend. Don’t go… it’s not always gonna cater to everybody,Harriso84651147,https://twitter.com/Harriso84651147/status/1587044326391037953
2022-10-31 11:10:56+00:00,@rose_blatchford @IsleOfWightFest @SamRyderMusic @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK 😩 for who?,blatchy91,https://twitter.com/blatchy91/status/1587039413728600070
2022-10-31 11:10:39+00:00,"@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Just seen George Ezra too . 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️ Appalling choice , he played two years ago and was pony . Didn’t realise he was still going - and headlining . Where’s all the big acts gone that IOW used to put on ?!",sarley73,https://twitter.com/sarley73/status/1587039343457075200
2022-10-31 11:08:50+00:00,@shiner_sam @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Sold! I’m in,Coles78_UTV,https://twitter.com/Coles78_UTV/status/1587038885275648000
2022-10-31 11:07:27+00:00,@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Robbie F***** Williams !!!🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️ Do me a favour . What a kick in the teeth for real festival fans 🤢 🤮,sarley73,https://twitter.com/sarley73/status/1587038536045207554
2022-10-31 11:03:58+00:00,"Gone full circle and back on @O2, @ThreeUK just falling off a cliff recently. Hello again visual voice mail, how I’ve missed you! @ThreeVV",Freebo_uk,https://twitter.com/Freebo_uk/status/1587037658122969088
2022-10-31 11:00:43+00:00,@baverstock1980 @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK The Courteeners have been living off one album they released 15 years ago.,Garrardinho,https://twitter.com/Garrardinho/status/1587036842796453891
2022-10-31 10:58:50+00:00,@Smithy79470355 @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK We went 2021 and it was brilliant a great mixed line up! Unfortunately they've gone from Sam fender on the line up to Sam Ryder FFS. Think most of my festival will be in the big top tent next year.,suttjustlfc2,https://twitter.com/suttjustlfc2/status/1587036366868779010
2022-10-31 10:53:59+00:00,"@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Pulp, get in!! 👏👏",maccartaigh,https://twitter.com/maccartaigh/status/1587035149291724800
2022-10-31 10:50:46+00:00,"Tons of free insights on #Network #Automation in #telecom this week - kicking off Monday 31st October with @FierceWireless and @Verizon @ThreeUK, @TA_Group, @ServiceNow @Fujitsu_Global, @AppledoreVision, @TelecomArgenti1  https://t.co/zPe7t0F9K5",AppledoreVision,https://twitter.com/AppledoreVision/status/1587034337605828609
2022-10-31 10:50:40+00:00,@madeleinetl_ @IsleOfWightFest @JoeStephenson96 @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Absolute quality,BronczEmily,https://twitter.com/BronczEmily/status/1587034312012087298
2022-10-31 10:50:12+00:00,@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Those that don't like lineup can make room for those who want to go easy,Jessie11512434,https://twitter.com/Jessie11512434/status/1587034196714917890
2022-10-31 10:50:12+00:00,@IsleOfWightFest @SamRyderMusic @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK @blatchy91 shall we?,rose_blatchford,https://twitter.com/rose_blatchford/status/1587034196312301569
2022-10-31 10:47:04+00:00,@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK @thisissigrid ?,timgv123,https://twitter.com/timgv123/status/1587033408236318720
2022-10-31 10:44:59+00:00,Seeing as @ThreeUK don’t wish to reply I keep going! I have today received written confirmation my ‘credit’ will be refunded in 14 days…. Let’s see how long it actually happens and if customer service lie to me again,jackieleitch,https://twitter.com/jackieleitch/status/1587032881259577346
2022-10-31 10:40:56+00:00,"@ThreeUK 

Anyone else frustrated with three's complaints department",RobertSeager62,https://twitter.com/RobertSeager62/status/1587031862131703809
2022-10-31 10:38:19+00:00,@nigelwalsh @EE @VodafoneUK @virginmedia @O2 @Honest_Mobile_ @ThreeUK Can’t beat @giffgaff in my humble opinion.,MattHodgesLong,https://twitter.com/MattHodgesLong/status/1587031206234841090
2022-10-31 10:37:05+00:00,@baverstock1980 @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK The Saturday line-up is shocking,ShaneParrott,https://twitter.com/ShaneParrott/status/1587030892932960257
2022-10-31 10:32:51+00:00,"@suttjustlfc2 @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK I'm genuinely gutted, been going over for years. Our group of 8 have agreed that it's the last time we get the early bird tickets. Giddings always used to book good rock and dance music, I've seen most of the acts announced. As you say, awful.",Smithy79470355,https://twitter.com/Smithy79470355/status/1587029829651767297
2022-10-31 10:30:03+00:00,@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Can't wait to see George the chemical and the ezra brothers,phat_tate,https://twitter.com/phat_tate/status/1587029123918172160
2022-10-31 10:29:48+00:00,@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Gonna need a refund on those tickets I’m afraid. I thought this was a music festival.,JimRayner,https://twitter.com/JimRayner/status/1587029061003517954
2022-10-31 10:22:36+00:00,@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Surprisingly lack of any international acts on the lineup? Splash your cash @JohnGiddings01 and get some decent acts on the lineup. I've got early bird tickets wish I hadn't of bothered now!,suttjustlfc2,https://twitter.com/suttjustlfc2/status/1587027250041569280
2022-10-31 10:22:35+00:00,"@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Against all the criticism, this look an amazing lineup! Can’t wait for it!",SamwichThe4th,https://twitter.com/SamwichThe4th/status/1587027244966416385
2022-10-31 10:22:28+00:00,@IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK @wishboneginge let’s go 🙌,MindHowUGo,https://twitter.com/MindHowUGo/status/1587027213949583364
2022-10-31 10:20:11+00:00,@BronczEmily @IsleOfWightFest @JoeStephenson96 @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK what the fuck PULP AND ROBBIE I THINK I WOULD COMBUST,madeleinetl_,https://twitter.com/madeleinetl_/status/1587026641146056704
2022-10-31 10:19:19+00:00,"@baverstock1980 @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK I reckon album and gig sales will tell you different. Seeing that Ezra headlined back in 2019 suggests that he is indeed a headline act. And having seen him a few times, he puts on an amazing show.",SamwichThe4th,https://twitter.com/SamwichThe4th/status/1587026424334016513
2022-10-31 10:15:46+00:00,"@TRNSMTfest @ThreeUK @TRNSMTfest Your advertising that George Ezra is playing at Trnsmt on Fri 7th July but @george_ezra is advertising that hes playing Sat 8th, can someone please confirm the correct date??",CanningNat,https://twitter.com/CanningNat/status/1587025531400331265
2022-10-31 10:15:01+00:00,"@simmo26773 @IsleOfWightFest @george_ezra @ChemBros @robbiewilliams @Barclaycard @ThreeUK Terrible take, worst on the bill!",Paninaro216,https://twitter.com/Paninaro216/status/1587025339196358658
